Id,C,Y_c,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
a11,-1,BBB-,A+,19.49792256,18.707927,18.79683217,18.81265599,6.579251212,0.859129806,-0.23639937,53,0.539484747,12.17252753,2.333835327,0.039753933,0.159108108,0.188241656,0.072660257,0.113809499,0.018244763,1.652465389,0.10423688,0.097744658,0.450062509,0.137014013,0.019719705,0.56274905,0.160760159,0.043450135,0.43725095,0.31198272,0.126174481,1.883185188,0.496044126,0.159108108,0.301580187,0.117106441,0.665657933,1.951031972,1.129293686,2.465251354,0.508691588,0.972446983,0.477129901,0.538819784,0.153442976,0.4539685,0.984300714,0.344379685,0.034653566,18.60826861,2.308102117,2.712756689,0.174082257,0.087729776,0.146575662,0.157877894,3.839895029,1.018934809,0.453846811,2.532539453,6.098597122,19.23484843,18.7801637,18.21946855,18.78501632,6.7310181,0.993863516,-0.262865938,52,0.859834366,12.17252753,3.442196395,0.042255261,0.208089528,0.174505734,0.079589993,0.101812142,0.006107329,1.278088809,0.089213168,0.096053093,0.556112073,0.071209834,0.015307593,0.49098098,0.160423002,0.024119815,0.50901902,0.330557977,0.12475179,2.047384813,0.362264787,0.208089528,0.177891802,0.135798872,1.321793716,1.421642145,0.653600632,1.645036205,0.595062206,1.583379775,1.0645931,0.695818723,0.278736339,0.615661773,0.5680489,0.248767625,0.038492318,18.47917809,1.956053546,1.872655896,0.077475525,0.04940887,0.032259413,0.032416336,5.559036862,1.321650578,0.634648024,2.532539453,8.245331396,1998,9,1997,9
a12,0,BBB+,BBB+,18.44777382,18.24396454,17.22198215,17.76196197,4.905274778,1.085909781,-0.406497391,35,0.345996528,13.14188052,-33.64487117,0.04244346,0.051974529,0.046926191,0.038330113,0.056181902,0.011388358,0.607190896,0.047666213,0.047589657,1.034927292,-0.001608665,0.018720105,0.139577939,0.046057548,0.015346617,0.860422061,0.093520392,-0.004449015,3.662655441,0.441059837,0.051974529,0.454314316,0.237055295,1.659455085,1.015672381,0.493247248,1.33125294,0.801831137,1.016877044,0.84866459,0.418601474,0.244365186,0.409560524,0.789100275,0.123991906,0.044349463,18.39058109,0.984474906,1.659490344,0.068603994,0.038345527,0.057084936,0.026157198,7.154959247,2.184378028,1.219819642,5.650589208,10.81755094,18.44777382,18.24396454,17.22198215,17.76196197,4.976733742,0.754449649,0.302049879,34,1.053098811,13.02137592,-14.38429434,-0.043978827,0.0578613,0.019370463,0.050794719,0.023471817,0.007185225,-0.672368509,0.056423658,0.054356181,2.397373168,-0.038035725,-0.018902795,0.107670831,0.018387934,-0.01480854,0.892329169,0.089282897,-0.112959587,1.259689961,0.429815807,0.0578613,0.518556991,0.238732792,1.388840219,0.913640882,0.621918375,1.200157937,0.891486942,1.154277639,0.817906758,0.508671242,0.275466989,0.599253971,0.753819225,0.070365373,0.006913026,18.38116246,0.343303913,1.339140062,0.042838962,0.024426099,0.019976679,0.008923283,24.23578807,2.425548234,1.276479314,6.212607782,21.52865983,1998,6,1997,6
a13,-1,BB+,A,19.65488258,19.71814598,17.61510593,19.51555412,7.213768308,0.825514272,0.055156363,34,0.549306516,12.50437767,-10.09293879,0.188020862,-0.032829096,0.078662535,0.072431054,0.083799781,0.018830643,5.731661871,0.10423688,0.097744658,1.356692064,-0.028058302,0.024407027,0.180416372,0.078662535,0.022910783,0.819583628,0.101753837,-0.229826484,12.20019683,0.130057757,-0.032829096,0.23560753,0.200995553,3.651138205,0.72113164,0.18826777,0.902537706,1.266351769,5.922311189,4.034517082,1.059780251,0.429800976,0.613636419,0.149501599,-0.071353081,0.057945604,18.71195088,0.737086938,1.996966711,0.130290996,0.113345642,0.135880747,0.110961777,7.322649433,1.88314691,1.065307402,5.901085565,3.897807911,19.6231226,19.84855139,17.22198215,19.62209439,7.237778192,1.046028653,-0.447474719,33,3.15783145,12.61077319,-8.658991524,-0.432280704,-0.055266861,0.037434858,0.039376728,0.046900629,0.018830643,-5.264544949,0.059742314,0.058438695,1.595900658,-0.022307456,-0.0528645,0.131992049,0.037434858,-0.042195064,0.868007951,0.094557192,-0.333623696,17.01317862,0.118338977,-0.055266861,0.145716563,0.148509456,5.79432486,0.726563917,0.122924105,0.853284775,1.545983211,6.123913262,4.034517082,2.309550727,0.429800976,0.727308461,0.133746554,-0.130520351,-0.031946137,18.23086959,0.626605419,0.511884753,-0.036572398,-0.036534813,-0.070984365,-0.056599641,15.50743525,2.266607262,1.252859812,4.963101545,4.724508426,1998,9,1997,9
a14,0,A-,A-,18.67214935,18.47485786,17.38897664,18.34758672,6.508769137,0.974775214,0.151113706,33,0.721214031,12.17252753,-5.142579307,0.020803527,0.032657128,0.10462325,0.068727749,0.084125644,0.00700368,0.358939086,0.077258925,0.079257355,0.753941505,0.025214443,0.005498897,0.176854352,0.102473368,0.006698201,0.823145648,0.074380985,0.074686412,3.791765644,0.277156565,0.032657128,0.436794608,0.475398034,2.363192661,0.392787252,0.312423239,0.748733855,1.308060219,2.483591289,1.987216382,0.620852578,0.340491542,0.631696753,0.383425444,-0.138389872,0.034961064,18.42641971,1.354189827,1.69940786,0.061369463,0.044360513,0.019246317,0.016946284,7.354667486,1.237498796,0.820951298,5.415490474,3.823550545,18.61472979,18.34073604,17.37458493,18.27316539,6.606650186,1.073134865,0.792616378,32,1.287997156,12.17252753,-4.393727228,-0.023465484,0.030392927,0.085611473,0.085054066,0.060931075,0.007253221,-0.549398601,0.094593549,0.093245536,1.180398655,-0.014456598,-0.006470669,0.174562828,0.080136951,-0.008510266,0.825437172,0.094425877,-0.037989205,2.000902511,0.2893423,0.030392927,0.46239283,0.472046779,0.837658997,0.530516988,0.704196028,1.00485605,0.996526567,2.291021001,1.441215714,1.014898381,0.217575317,0.538974935,0.40714721,0.002024995,0.041514086,18.38411136,0.905045572,1.176116235,0.017824053,0.012666801,-0.06186008,-0.057818247,8.280004535,1.154654874,0.760336826,5.893121166,3.52930986,1998,6,1997,6
a15,-1,BBB,AA,19.61784706,19.13135721,18.72526238,19.09089932,6.811244379,1.052972322,0.347033678,30,1.011494232,12.32011283,4.354271041,0.038546431,0.153409959,0.139563991,0.045796026,0.081979702,0.010075225,1.880871146,0.062184353,0.066948657,0.466331685,0.071163552,0.015682044,0.374120496,0.133347905,0.02550836,0.625879505,0.240772591,0.106812568,1.434721462,0.40959571,0.153409959,0.268405468,0.293084798,1.363209867,1.054955192,0.611814346,1.492336264,0.715415527,1.254181799,0.894291471,0.547140352,0.240053245,0.474781456,0.69375463,0.180341764,0.033686546,18.62087583,2.244358646,3.156384686,0.139629761,0.08243801,0.044569311,0.04280212,5.533504013,0.876171386,0.61478058,2.532539453,6.660447767,19.43295145,19.13244047,18.49088373,18.93894859,6.859614904,1.096195116,0.191049564,29,1.413039677,12.27282557,6.020105984,0.061983433,0.172668534,0.160765755,0.054037894,0.114469565,0.00796281,2.839780558,0.064792057,0.071184783,0.419103681,0.089804669,0.023979697,0.406735746,0.154596726,0.032385749,0.593264254,0.25213902,0.170578177,1.116181608,0.389820962,0.172668534,0.266826487,0.283650084,0.913960408,1.3965032,0.892939552,1.949470739,0.548359077,1.312580704,0.826904489,0.738375724,0.212644902,0.520277906,0.638863248,0.306056864,0.038019457,18.56181127,2.481257147,2.536626168,0.120815443,0.073719051,0.036987853,0.030480822,4.370711093,0.901963443,0.740439776,2.532539453,6.630804314,1998,6,1997,6
a16,0,BBB-,BBB-,18.44777382,18.2458182,17.22198215,17.9717763,6.335054251,0.940068272,-0.53161453,30,0.487909805,12.17252753,-14.0511226,0.16194357,0.038281384,0.052290474,0.030413041,0.054030787,0.018830643,1.931748517,0.047067649,0.047080265,0.994338941,0.00026797,0.021402887,0.202496349,0.047335619,0.018750771,0.797503651,0.155160731,0.002314357,13.45829833,0.132162624,0.038281384,0.213397443,0.32167463,3.863516605,0.67695106,0.317260011,0.997973966,1.003912283,6.123913262,4.034517082,1.581515759,0.358416594,0.567756216,0.15228962,-0.001334792,0.054918274,18.37793123,1.110964225,1.238877234,0.014788092,0.012833659,-0.01262699,-0.009600303,9.512311841,1.459569671,1.141440395,4.18970809,4.060386695,18.44777382,18.24396454,17.22198215,17.79839957,6.453624999,0.767360767,0.917265753,29,2.537552072,12.17252753,-7.460572038,0.061183266,0.029401484,0.035734138,0.02851174,0.036115958,0.018830643,0.590722857,0.044797032,0.044161044,1.473805727,-0.014401552,0.006842687,0.180343713,0.03039548,0.005758861,0.819656287,0.149948234,-0.15300492,3.129555044,0.118338977,0.029401484,0.27110334,0.399928167,0.941538912,0.740666956,0.846912589,1.234297153,0.78295368,6.123913262,4.034517082,2.309550727,0.216959438,0.507587255,0.133746554,0.112671032,0.051071539,18.3207469,0.797689845,-0.362143531,-0.081633919,-0.065338233,-0.130811916,-0.097779716,11.95466114,1.411657192,1.188201604,4.916014801,4.483283367,1998,6,1997,6
a17,-1,BB,A+,20.13047946,19.85449862,18.45833609,19.9224166,6.879355804,0.813937291,-0.014563647,29,0.244105145,12.97514282,-1.624099601,-0.432280704,-0.012630082,0.113240531,0.085964245,0.068346167,0.006715097,-5.264544949,0.10423688,0.097744658,1.288325871,-0.02596897,-0.101932122,0.237930791,0.090068124,-0.146520274,0.762069209,0.147862667,-0.104906021,17.01317862,0.187844015,-0.012630082,0.655073655,0.309989509,0.688031838,0.442308201,0.819660587,0.641016632,1.289378818,3.814933963,2.376028788,1.947537152,0.232576839,0.709896158,0.231290563,-0.160222457,-0.073576232,18.2801393,0.975899398,0.836002273,-0.017780267,-0.01444035,0.101335223,0.108456811,8.261328342,1.874930812,0.758827472,8.962080573,3.423440408,19.99533933,19.75178096,18.41216228,19.76552137,7.106606138,0.968752377,-0.545045066,28,0.194602336,12.64517483,-1.761434009,0.05120172,0.087177506,0.105281936,0.052832411,0.060910106,0.006374262,0.762173403,0.060964571,0.062002706,0.784534631,0.01674337,0.010510556,0.255958859,0.077707942,0.013409166,0.744041142,0.178250917,0.063919281,17.01317862,0.205321745,0.087177506,0.650319244,0.428148618,1.355592706,0.319425177,0.537136487,0.495616775,1.545983211,3.75855896,2.517931732,1.352473005,0.3302988,0.717684142,0.258370912,-0.239250405,0.032123983,18.46144033,1.726936381,1.402533131,0.024205373,0.019235483,-0.099907267,-0.101289508,8.696721052,1.75772429,0.783833729,8.55515887,5.981898714,1998,9,1997,9
a18,0,BBB-,BBB-,19.61256603,19.59405455,17.22198215,19.73008608,7.224753406,1.072047133,-0.513053423,24,0.174073948,12.36930115,-3.721863844,0.240344686,-0.129443097,0.043423919,0.085964245,0.039139884,0.004313536,-5.264544949,0.094510767,0.089614279,2.370403718,-0.054639598,-0.101932122,0.151090665,0.039871169,-0.146520274,0.848909335,0.111219496,0.274954469,17.01317862,0.118338977,-0.129443097,0.139050443,0.347751675,1.563701114,0.705378429,0.57041069,1.081456865,0.794450216,0.276727515,0.242492652,0.064551104,0.429800976,0.751389232,0.133746554,0.058338164,-0.073576232,17.50838167,0.459460022,-0.790626791,-0.099022737,-0.065338233,-0.164091325,-0.156030902,24.14276539,1.129460305,0.98165881,2.532539453,13.79009976,19.43828643,19.18711322,17.22198215,19.40106088,7.325807503,1.203924246,-0.043225352,23,3.15783145,12.17252753,-5.450850065,-0.432280704,-0.080290033,0.007341598,0.085964245,0.000127772,0.004835249,-5.264544949,0.10423688,0.097744658,2.397373168,-0.116039887,-0.087833816,0.205494853,0.000164255,-0.112913246,0.794505147,0.205330598,-0.333623696,8.521048848,0.118338977,-0.080290033,0.179250616,0.269037572,1.309627501,0.94687971,0.674057574,1.295387662,0.599501362,6.123913262,4.034517082,2.309550727,0.429800976,0.751389232,0.133746554,0.170002422,-0.056283714,17.87472719,0.060482079,-0.414171706,-0.099022737,-0.065338233,-0.170801859,-0.156030902,37.34995912,1.125361124,0.777887621,2.532539453,12.67352467,1998,6,1997,6
a19,0,A-,A-,18.90267609,18.34026218,17.90293693,18.44384911,6.628041376,0.662575873,0.917265753,34,2.938592924,12.17252753,2.812983335,0.018392655,0.051354428,0.188241656,0.085964245,0.108168163,0.006990449,0.322338529,0.10423688,0.097744658,0.601236149,0.075695227,0.006768045,0.485488974,0.160760159,0.011877266,0.514511026,0.295664277,0.117218575,0.584488201,0.36797541,0.051354428,0.165403333,0.307747574,0.809565302,1.455601912,0.748962817,2.102703952,0.493562708,1.595296429,0.982052263,0.735520629,0.194151753,0.534400974,0.582216921,0.344379685,0.027620254,18.05211693,1.763722277,-1.440252362,-0.099022737,-0.065338233,-0.181886733,-0.156030902,4.658997761,0.687335304,0.569831877,2.532539453,2.670026264,18.54682082,18.30932314,17.22198215,18.24498618,6.65415252,1.120595845,0.435786832,33,1.294258593,12.17252753,19.34618302,0.045085563,0.068845621,0.188241656,0.085964245,0.137767087,0.011099801,0.470272449,0.10423688,0.097744658,0.567256466,0.081374394,0.011746578,0.495153047,0.160760159,0.014895507,0.504846953,0.307110044,0.246303155,2.192905762,0.260539668,0.068845621,0.219777172,0.33282947,0.505973434,1.278351848,1.070662363,1.916079609,0.493562708,2.655016276,1.370666303,1.467520822,0.171427071,0.581808238,0.352337586,0.327143886,0.045345405,18.33931538,1.850745391,0.718583821,-0.032013037,-0.023672371,-0.075616978,-0.070905208,3.737149674,0.687335304,0.788598715,2.532539453,2.953327936,1998,6,1997,6
a20,-1,BB-,AA-,20.6478,19.8432,19.47245,20.27861,6.795706,0.8331806,-0.4101798,27,0.1877641,13.0475,-3.074561,0.07784715,0.08710877,0.1172505,0.08596425,0.05088707,0.006257056,1.007767,0.1025514,0.09774466,0.9013646,0.0112221,0.02216894,0.255298,0.1137735,0.04956542,0.744702,0.1415245,0.01625892,12.92845,0.3087085,0.08710877,0.4541817,0.3039496,0.4118255,0.5742829,1.545238,0.8250594,1.065231,2.176947,0.8798004,1.359501,0.1633792,0.6184454,0.4465678,-0.0475142,0.07565421,18.6231,1.143334,1.648063,0.04299954,0.02972522,-0.1002598,-0.1549608,11.7929,1.587239,0.4472663,4.261597,10.95137,20.42228,19.70514,19.46293,19.93916,6.721426,0.7714405,0.08570631,26,0.6407649,12.98371,-4.027402,0.1123532,0.09842962,0.178895,0.05588884,0.08644816,0.009435781,1.439526,0.07521866,0.08375088,0.4247368,0.1018761,0.03967788,0.3079,0.1607602,0.08128275,0.6921,0.1308053,0.1297967,2.725988,0.3831411,0.09842962,0.5043474,0.2842467,0.4137457,0.5828562,1.590471,0.8143256,1.058033,1.545545,0.6215103,0.9884941,0.1420619,0.5505971,0.6211163,-0.04421393,0.09088913,18.92541,2.378333,3.604753,0.1550445,0.09564057,-0.179254,-0.1560309,6.305009,1.813097,0.4881463,7.193861,13.388,1998,6,1997,6
a21,0,B,B,18.44777,18.24396,17.22198,18.04856,5.4161,0.8644361,-0.5450451,20,0.1740739,12.17253,-0.7503262,0.2403447,-0.1294431,-0.04170263,0.08596425,-0.03428904,0.000458451,-5.264545,0.1042369,0.09774466,-0.9457585,-0.1160399,-0.1019321,0.03819666,-0.04766605,-0.1465203,0.9618033,0.1383026,0.2749545,17.01318,0.118339,-0.1294431,0.07655124,0.5414466,14.43857,0.3194252,0.09852933,0.6281118,0.4935627,0.2767275,0.2424927,0.0645511,0.429801,0.7513892,0.1337466,-0.2392504,-0.07357623,18.22758,-0.4162016,-0.5013949,-0.09902274,-0.06533823,-0.1818867,-0.1560309,-14.59448,0.6873353,0.3709705,6.336845,6.577701,18.44777,18.24396,17.22198,17.94843,5.877736,0.9318952,0.1919974,19,0.1740739,12.17253,-3.046967,0.2403447,-0.1294431,0.01301265,0.08596425,0.001405085,0.005062794,-5.264545,0.1042369,0.09774466,2.397373,-0.1160399,-0.1019321,0.1382363,0.002844709,-0.1465203,0.8617637,0.1353916,0.2749545,9.898394,0.118339,-0.1294431,0.07655124,0.5414466,6.403011,0.3194252,0.1420422,0.8819088,1.545983,0.2767275,0.2424927,0.0645511,0.429801,0.7513892,0.1337466,-0.113535,-0.07357623,18.27272,0.0508256,-0.2007899,-0.09902274,-0.06533823,-0.1435667,-0.1560309,37.34996,0.6873353,0.4939293,12.84901,4.260225,1998,6,1997,6
a22,0,AA-,AA-,18.44777,18.24396,17.28805,17.76196,5.655992,0.7693003,0.9172658,20,2.017966,12.19728,3.412621,0.06034684,0.2001451,0.02924023,0.003120032,0.01646353,0.01883064,1.130401,0.02919859,0.02901041,1.285614,-0.006486804,0.02485743,0.1519416,0.02271179,0.03429135,0.8480584,0.1292298,-0.01141565,0.7075036,0.4119093,0.2001451,0.1994952,0.3233779,0.4980091,1.274185,1.37144,1.883156,0.7087637,1.119453,0.6020472,0.8256714,0.1539629,0.4770685,0.7004181,0.2190129,0.05016358,18.3792,1.001426,1.643912,0.0231748,0.01362888,-0.08694072,-0.07053358,22.50756,1.403813,0.7248891,4.491659,14.24781,18.44777,18.24396,17.22198,17.76196,5.598422,0.6054026,0.9172658,19,1.173363,12.17253,3.410955,0.05193724,0.3002371,0.04598222,0.004553826,0.03585745,0.01883064,1.004783,0.03021427,0.03051709,0.7527729,0.009923027,0.02707175,0.184793,0.0401373,0.03030296,0.815207,0.1446557,0.0170074,0.7827956,0.5212396,0.3002371,0.2593277,0.4347143,3.865183,0.9473347,0.2814772,1.675851,0.5969054,0.9185034,0.7167536,0.2017498,0.2411516,0.3281656,1.088728,0.2524983,0.06315924,18.39297,1.521871,2.839204,0.1036943,0.04964474,0.02549032,0.01366036,7.988622,0.9842456,0.8933697,5.856496,13.67813,1998,6,1997,6
a23,-1,BBB,AA-,18.4695,18.29683,17.57869,17.94133,6.150603,1.053859,-0.5450451,15,0.3914581,12.17253,3.699758,0.03836161,0.1099602,0.06369257,0.03255412,0.05152694,0.005087495,0.6154293,0.03860052,0.03949461,0.6303266,0.0226384,0.01574054,0.1262933,0.06123892,0.01870738,0.8737067,0.06505433,0.04642262,3.671201,0.4103202,0.1099602,0.1828977,0.5414466,0.4263275,0.3314327,0.8007994,0.8040137,1.095423,1.394099,0.7980462,0.6390749,0.09868156,0.3422364,0.6958356,-0.06417657,0.05097382,18.40595,1.650044,2.075184,0.05921976,0.0349207,-0.06408438,-0.04491192,6.386026,1.558263,0.8414083,12.58165,3.956115,18.44777,18.43431,17.57248,17.76196,6.194405,0.8773898,0.1995056,14,1.686101,12.2399,3.678975,0.08125774,0.148064,0.03476274,-0.003551839,0.04025895,0.01883064,1.296382,0.01782191,0.01807079,0.5640815,0.01377265,0.04373461,0.09670095,0.03159456,0.0343222,0.9032991,0.06510639,0.03260673,0.5088505,0.5382209,0.148064,0.1918644,0.3216302,0.8853309,0.7391834,0.4371257,1.089647,0.9575566,0.8016115,0.5970065,0.2609669,0.08233294,0.1899271,1.165537,0.0288054,0.08624828,18.47539,1.950563,6.951238,0.2926694,0.1351486,0.1993508,0.07224407,4.287684,2.324459,1.274237,13.8191,6.11016,1998,6,1997,6
a24,0,BBB+,BBB+,20.86798677,20.9170527,19.80647544,20.4434419,7.806289289,0.755172837,-0.51494321,65,0.586234661,13.11076341,-4.73625116,0.031256792,0.055116427,0.049751316,0.046536673,0.048050274,0.006281679,1.086644365,0.052517575,0.052164524,1.147936473,-0.006768027,0.010718735,0.16071267,0.045749548,0.010205504,0.83928733,0.114963121,-0.020548477,3.25350809,0.345932598,0.055116427,0.567688066,0.204720641,2.262467712,0.501029439,0.531701901,0.63000433,1.275835906,1.76696101,1.234285585,0.656271992,0.276576922,0.506894423,0.528894417,-0.15798061,0.068075278,18.98999264,0.947326986,2.283713224,0.10825781,0.070807905,0.143831572,0.089571051,9.700717942,2.773020307,1.050289592,7.729966597,9.435257156,21.05793139,21.05031245,19.85222315,20.70199928,7.935945103,0.919226357,0.213582414,65,0.174073948,13.11436735,-4.192205359,-0.02773086,0.037475719,0.132119806,0.054097163,0.127336939,0.008900578,-1.033895335,0.063065813,0.067467747,0.491508162,0.065245003,-0.008235858,0.220768071,0.128310816,-0.008298846,0.77923193,0.092457254,0.216207535,17.01317862,0.299479822,0.037475719,0.536207255,0.231969805,1.366402449,0.543416963,0.640420611,0.707546352,1.219086231,2.222700744,1.424493386,0.912274924,0.236529717,0.475715181,0.427510629,-0.124762781,0.039481359,19.03536666,2.094951274,2.029412852,0.091971671,0.064428011,0.041074184,0.028993354,3.628172659,2.401926721,0.992410014,6.536038636,5.510411896,1999,12,1998,12
a25,-1,A-,A+,20.05226962,19.15247951,19.30886245,19.40697678,7.028201432,0.700376784,-0.094355833,65,0.581556966,12.17252753,4.328757023,0.042924394,0.195738532,0.129638976,0.061168557,0.026635071,0.015568325,2.673332555,0.099452421,0.096186461,1.51840502,-0.033954468,0.020156714,0.402997862,0.065497953,0.04956711,0.597002138,0.337499909,-0.029038935,1.920635992,0.475491077,0.195738532,0.381548403,0.145222552,1.276340888,1.089103983,0.522372854,1.274137478,0.855904649,0.807047467,0.724585233,0.378503656,0.180953104,0.345685166,0.906545257,0.09444963,0.031324101,18.59772743,1.303527601,2.18492378,0.091364823,0.047921665,0.04068769,0.052479513,6.557209031,1.337156771,0.406655007,2.532539453,5.963438811,19.97116646,19.14251206,19.21212329,19.33984014,7.161622003,1.113168663,0.260052419,65,0.428897306,12.17252753,4.343398817,0.034111053,0.165882983,0.091526452,0.052019475,0.036388792,0.011457244,1.942347447,0.078259256,0.078658813,0.939048552,0.005079626,0.015882407,0.366774632,0.083338882,0.036374443,0.633225368,0.283435751,0.004738053,2.663446358,0.468114117,0.165882983,0.367585372,0.20703617,2.637712605,0.855381909,0.312791194,1.078714913,0.946386136,1.002181528,0.865507969,0.270723271,0.219015918,0.3606424,0.88010254,0.031891858,0.034739743,18.3660764,1.169528783,0.988501992,-0.000738686,-0.000392897,-0.078237154,-0.09530409,9.024230696,1.116989911,0.436636429,2.532539453,4.599266639,1999,6,1998,6
a26,0,BB,BB,21.09904429,20.68769768,20.13896803,20.61637894,8.548304186,0.97270275,-0.450233927,65,0.174073948,12.17252753,-4.280636066,-0.051240991,-0.011133151,0.035594121,0.057076484,0.020455083,0.014776593,-1.983799236,0.079372121,0.075700026,2.397373168,-0.048508504,-0.019618315,0.120859841,0.030863617,-0.02960106,0.879140159,0.089996224,-0.08397077,12.00089888,0.382863687,-0.011133151,0.537690483,0.04590301,2.862921031,0.585976471,0.391448469,0.614168661,1.307512324,1.547275583,1.158430004,0.453465651,0.325038952,0.500051089,0.620387552,-0.171124217,0.011557192,18.98182397,0.448446138,2.049579433,0.089465713,0.05521254,0.020563981,0.019148461,21.19735488,3.841563341,0.662757168,3.407276544,7.242773833,21.21306433,20.87762999,20.31865573,20.68737999,8.740656692,1.256531645,-0.353253722,65,0.174073948,12.17252753,-11.96775066,-0.01848248,0.008811606,0.053636143,0.033774536,0.036005577,0.013487054,-0.856402292,0.052636824,0.052517017,1.04530403,-0.002281308,-0.00755655,0.128601053,0.050355517,-0.010568195,0.871398947,0.078245536,-0.003989728,10.12032574,0.408849323,0.008811606,0.468595509,0.039671845,1.199130244,1.021681031,0.727065646,1.063887408,0.966751838,1.319264346,0.837193916,0.608694935,0.211895629,0.433189345,0.691616094,0.021867776,0.016938003,18.48575085,1.018985168,1.192961291,0.012285261,0.007262441,-0.181886733,-0.156030902,11.29529312,3.764202407,0.715027456,5.308028696,10.22281545,1999,6,1998,6
a27,0,BB,BB,22.01794497,20.79027744,20.33522432,21.81231269,8.310414994,0.609133653,-0.545045066,65,0.336284973,12.47986245,-1.209516835,-0.054433934,0.008452563,0.064721169,0.085964245,0.006866565,0.018830643,-3.480354836,0.10423688,0.097744658,2.397373168,-0.116039887,-0.009834625,0.270715327,0.023437363,-0.033568121,0.729284673,0.247277964,-0.333623696,13.39983628,0.185867608,0.008452563,0.428092544,0.270554903,1.348408213,0.543457138,0.67062551,0.745028159,1.242395857,4.049748805,2.621816118,1.75825677,0.359761985,0.751389232,0.228301453,-0.124250504,0.016185326,0,0.230711729,0.658274212,-0.034497702,-0.028085697,-0.048535249,-0.134871917,37.34995912,0.77710824,0.370970491,2.532539453,2.75365878,21.65101367,20.62412776,19.52525471,21.52392734,7.820037989,0.769749229,-0.139570606,64,0.447518053,12.80408977,-1.291500375,0.240344686,0.014423333,0.04643435,0.085964245,0.009796247,0.010676387,12.89007004,0.10423688,0.097744658,2.397373168,-0.116039887,0.03114946,0.272605882,0.027354616,0.0869804,0.727394118,0.245251266,-0.333623696,17.01317862,0.119342358,0.014423333,0.396632596,0.124748243,3.396899479,0.593266002,0.261265288,0.677823263,1.545983211,6.058305411,4.034517082,1.528385109,0.429800976,0.751389232,0.135515043,-0.224926112,0.0585577,18.78278866,0.226064085,1.262149246,0.021896688,0.019283485,0.076365604,0.157877894,37.34995912,1.484481899,0.370970491,2.532539453,5.524033482,1999,6,1998,6
a28,0,BBB,BBB,22.23989543,22.08507688,20.61832178,22.01976294,8.208491752,1.039030872,0.726575099,59,0.289844104,13.87658513,-9.394904939,0.016926026,0.019332339,0.059248224,0.058607042,0.04938121,0.018830643,0.456389112,0.091726484,0.088703763,1.591095268,-0.034076584,0.003255199,0.114435949,0.057649901,0.003800269,0.885564051,0.056786048,-0.147726937,14.39496864,0.197587521,0.019332339,0.288761471,0.234261741,1.025467577,0.830218091,0.603852755,1.0842061,0.915691752,3.713277804,2.532058101,1.52899026,0.257506434,0.593724984,0.246241835,0.042128571,0.04085834,19.02329302,0.645922762,1.245277886,0.024016993,0.019271535,0.012911573,0.012095218,11.69894847,1.786660383,0.856570591,3.433370443,5.608239162,22.38372412,22.12805703,20.54676521,22.21020237,8.331104548,1.041041643,-0.382176315,58,0.174073948,13.79695248,-7.150123017,-0.024823833,0.010183815,0.063153066,0.039737125,0.047798439,0.018830643,-0.621854918,0.065031136,0.064816727,1.053592856,-0.003307923,-0.003841203,0.114454857,0.061723213,-0.004960233,0.885545143,0.052731645,-0.016080581,17.01317862,0.159301138,0.010183815,0.267606929,0.234076861,1.530844269,0.71388566,0.493392145,0.932059138,1.088377999,4.814135765,3.532227511,1.742773308,0.337905591,0.637015611,0.189486563,-0.038229499,0.023095412,19.56928609,0.971120455,1.832165835,0.049848943,0.04190795,-0.006316228,-0.006856983,13.02538118,1.720276048,0.774399727,3.08470805,5.002165317,1999,6,1998,6
