Id,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
b11,A,20.06637832,20.43484344,19.39142868,19.3546963,6.045005314,0.557410434,0.051160347,65,0.349859325,14.38983813,14.20330565,0.01095531,0.423941562,0.021237578,0.004297266,0.029626625,0.000998458,0.695161322,0.004987994,0.005066564,0.243369482,0.015507567,0.005578248,0.054735643,0.020495561,0.003859006,0.945264358,0.034240082,0.044024348,2.755204756,0.509182061,0.423941562,0.407408977,0.194403087,0.898483268,1.256742506,0.394243902,1.560014053,0.695752663,0.817987114,0.691366893,0.272567182,0.078140685,0.210305984,1.037415344,0.197142654,0.016999632,18.70285816,4.257739257,11.09307963,0.148269412,0.072773287,0.130103803,0.044176169,6.850531606,2.549335431,1.445514221,4.490527292,6.623812065,20.07025099,20.47602348,19.38606593,19.36806064,6.091309882,1.059278789,-0.191024448,65,0.329556845,14.3847136,15.70501861,0.008133906,0.420815289,0.013383938,0.005281521,0.018977986,0.000535759,0.51337069,0.005638584,0.005678387,0.445804739,0.007009518,0.004103566,0.050673503,0.012648102,0.00273487,0.949326497,0.038025401,0.020847344,2.980231922,0.504501202,0.420815289,0.408960969,0.21071379,0.971304284,1.41236785,0.636206489,1.789424206,0.657091166,0.84987759,0.600263987,0.381891844,0.127232181,0.345006521,1.018168368,0.239064414,0.016103964,18.6931263,2.373634628,9.276678832,0.14132152,0.070024643,0.130129787,0.042972891,17.17982101,2.523701407,1.500461143,5.314998354,11.63323883,2017,6,2016,6
b12,A,21.06131934,20.40328851,20.59071388,20.08149233,5.488937726,1.155405921,-0.101856768,65,1.081082349,14.91435079,1.394675193,0.200592487,0.443029268,0.109449905,0.010952178,0.054198988,0.001121915,22.78130872,0.01311858,0.014440442,0.125347733,0.091538915,0.108064038,0.390151762,0.104657494,0.128422388,0.609848239,0.285494266,0.07589409,0.555890326,0.624623969,0.443029268,0.253304459,0.282912846,11.32121626,0.48855715,0.185391315,0.68130791,1.147687796,0.491429021,0.506974543,0.093988677,0.236796542,0.261878629,1.663995345,-0.10091973,0.125831272,18.64659909,8.343121559,4.199173455,0.057900046,0.02173429,-0.05872513,-0.042566671,4.620232448,1.643681308,0.517870109,6.549282749,19.15450811,20.92499623,20.37333172,20.21683311,20.24664284,5.609471795,1.269913424,0.329544893,65,1.312589581,14.76385993,4.35540928,0.110538165,0.39191096,0.097566649,0.016260327,0.052601949,0.001847067,14.27423886,0.019467095,0.020974248,0.213164296,0.071857276,0.054445365,0.378577886,0.091324371,0.0945248,0.621422114,0.287253515,0.084030555,0.784905275,0.49254812,0.39191096,0.360301014,0.414791509,9.784556016,0.407655085,0.159374871,0.696598035,1.236165774,0.831147019,0.888632755,0.14162573,0.31882388,0.39023905,0.9706302,-0.132797339,0.060640265,18.98490293,5.011875062,6.89955659,0.130358936,0.066150887,-0.024973593,-0.022001928,6.944071537,1.040351162,0.575990274,8.455779388,14.02675031,2017,6,2016,6
b13,AA-,24.08038913,23.56805748,23.14756329,22.82648445,9.660103028,1.181875154,0.418933513,65,1.354576367,13.55778043,3.278222529,0.123232639,0.523875965,0.188241656,0.004997565,0.101711676,0.001060776,4.066584317,0.00698466,0.008554875,0.036658929,0.137014013,0.09189473,0.37276691,0.160760159,0.128422388,0.62723309,0.18223599,0.131397176,0.280923156,0.701802582,0.523875965,0.58285904,0.205935736,0.194195837,1.877689866,0.968948164,2.364657309,0.79760837,0.315470291,0.242492652,0.167820757,0.021888113,0.156478828,2.346229512,0.176251813,0.163161628,21.59641382,30.31583723,36.78999464,0.432397102,0.172241046,-0.0299435,-0.014264005,1.384316615,1.672193461,0.533832913,5.288996178,15.49555695,24.08038913,23.65701621,23.14756329,22.83834029,9.660103028,1.273979914,-0.390785553,65,1.046679627,13.65192017,4.251545025,0.202153312,0.483827532,0.188241656,0.004138207,0.137767087,0.001371896,5.938984827,0.006304129,0.008726177,0.022208167,0.137014013,0.108064038,0.440613144,0.160760159,0.128422388,0.559386856,0.156747809,0.243953032,0.370328597,0.701802582,0.483827532,0.571679552,0.197066607,0.361156789,1.618909918,0.712604876,2.016244352,0.801936997,0.332643669,0.242492652,0.161284501,0.034145671,0.157851501,2.346229512,0.165757382,0.163161628,21.59641382,38.23159755,36.78999464,0.432397102,0.177990527,0.299159427,0.147089706,0.82692527,1.698754404,0.633400416,7.151748104,13.28748011,2017,6,2016,6
b14,A-,20.95542683,20.00386196,20.21731626,20.30530803,5.332718793,0.807959846,-0.179507249,65,0.396723032,14.67114317,1.159859011,-0.144550295,0.184896252,-0.04170263,0.033542128,-0.034289037,0.000524396,-1.105834116,0.034900186,0.030230599,-0.291892038,-0.116039887,-0.06908863,0.295058565,-0.04766605,-0.146520274,0.704941435,0.414623956,-0.124775606,2.752846374,0.47801624,0.184896252,0.145099658,0.541446612,0.843355083,0.319425177,1.015730549,0.749103806,1.087674658,1.052109235,0.541728723,0.550250413,0.18008015,0.440532255,0.915768413,-0.064970856,-0.058737998,18.07416102,-1.153352345,-0.421159237,-0.036690541,-0.019151867,0.013272153,0.017941459,-11.0183783,0.867879465,0.386136298,9.293782618,18.41171732,21.14268864,20.40985646,20.35203631,20.53837831,6.100318952,0.623637327,-0.160166572,65,0.41639036,14.30953751,1.545879174,-0.109827128,0.210298529,-0.04170263,0.023376314,-0.034289037,0.000984035,-0.961403773,0.025424057,0.022598903,-0.255290289,-0.116039887,-0.049804908,0.237189867,-0.04766605,-0.103642317,0.762810133,0.33677868,-0.132454189,2.893931038,0.453548833,0.210298529,0.14269267,0.540687402,0.726506546,0.458126716,1.129435789,0.997418138,1.000891267,1.186019147,0.565799755,0.639034493,0.164823101,0.441517279,0.829989686,-0.000662552,-0.039785344,18.47656602,-1.153352345,1.585268043,0.013085289,0.007150472,0.010281683,0.011691777,-10.55103108,0.97408827,0.480546068,7.378640877,16.28843569,2017,6,2016,6
b15,AA-,23.71265015,23.65845241,22.81816787,23.18701677,8.858510813,1.528008627,0.470691177,65,0.587223596,14.79994159,2.840844475,0.090066399,0.232562219,0.064900984,0.000440318,0.058316971,0.003963682,6.570948527,0.004624751,0.004903984,0.07512,0.056940087,0.036818633,0.102509347,0.061564838,0.038869186,0.897490653,0.040944509,0.131931672,2.462702589,0.408819197,0.232562219,0.07655124,0.080289738,0.294491991,1.570197459,0.342784839,1.707274044,0.493562708,1.181444112,1.076917945,0.369151145,0.030398859,0.155181817,0.691529891,0.311387815,0.038371459,20.88995854,14.03340187,13.4799853,0.092479248,0.054671956,0.077628282,0.048448248,2.524220757,2.645244248,0.947244773,7.367364071,6.334981389,23.68596358,23.67990275,22.7234799,23.20478885,8.872206756,1.528008627,-0.35011501,65,0.430740592,14.80769599,3.412284286,0.089819359,0.211223217,0.060780485,0.001674866,0.056295721,0.003662409,5.960876835,0.00535954,0.005649223,0.094628064,0.051278416,0.03430359,0.08969094,0.056637956,0.03451213,0.91030906,0.033052985,0.133445448,3.757016054,0.381943083,0.211223217,0.090655073,0.093373939,0.19980341,1.504304398,0.394641166,1.659233573,0.493562708,1.347929638,1.160292116,0.457899034,0.023404733,0.152870504,0.617973965,0.292149608,0.031876316,20.35346538,11.34061563,6.781870568,0.049835089,0.030800921,0.035466553,0.022053607,2.530414833,2.578567142,0.9939575,7.70932281,6.111141052,2017,6,2016,6
b16,A,24.08038913,23.87883172,23.14756329,23.60302128,8.611775834,1.380491162,-0.103938854,64,0.213536354,15.96419211,12.08136914,0.091311172,0.019340576,0.039113043,0.008944229,0.010885993,0.000458451,17.19200571,0.009795308,0.010056618,0.273770779,0.025983922,0.008321059,0.086384771,0.03577923,0.027349005,0.913615229,0.050605542,0.086053803,17.01317862,0.118338977,0.019340576,0.07655124,0.221599647,1.105722865,0.70835705,0.760700921,0.910016353,0.662463389,6.123913262,0.960164566,0.73039807,0.042589693,0.096477593,0.133746554,-0.007937449,0.009274736,21.59641382,3.99303878,14.21026222,0.043352919,0.039370105,0.036368467,0.108551585,8.107142373,2.748975186,0.370970491,12.7338235,16.6833421,24.08038913,23.87883172,23.14756329,23.60302128,8.591743923,1.528008627,0.204040404,63,0.217356396,15.85422988,12.77323468,0.008833293,0.01778129,0.021654601,0.009392143,0.005208358,0.000458451,1.607751251,0.010835216,0.010917042,0.591101589,0.007495332,0.00082759,0.071265141,0.018330547,0.002912659,0.928734859,0.052934594,0.022727289,17.01317862,0.118338977,0.01778129,0.07655124,0.277128419,1.097070221,0.634063103,0.803291306,0.877144875,0.646915387,6.123913262,0.93765002,0.75320611,0.042258237,0.099246682,0.133746554,-0.010794503,0.003676856,21.59641382,1.998538993,22.45929368,0.072896954,0.066066053,0.062764798,0.157877894,16.1302251,2.514089909,0.370970491,9.987727366,18.14497098,2017,6,2016,6
b17,BB-,20.11063435,19.86035922,18.59246893,19.86330889,5.288267031,0.672225934,-0.205236134,63,1.012787072,14.57209219,-2.237043765,-0.31240067,-0.129443097,-0.04170263,0.037537112,-0.034289037,0.001321551,-0.165332994,0.039234485,0.035923506,-0.741210707,-0.092167455,-0.068451204,0.040916893,-0.04766605,-0.087917271,0.959083107,0.093849864,-0.327503052,3.51884901,0.219113499,-0.129443097,0.567156103,0.440693859,4.672706339,0.3385079,0.218725331,0.605228291,1.545983211,3.443025732,2.924239527,0.639605258,0.429800976,0.591048538,0.280595834,-0.239250405,-0.043191394,17.95415925,-1.153352345,-0.942277538,-0.075979812,-0.059331609,-0.088976309,-0.089239147,-14.56911083,1.474632677,0.778586537,6.231934584,8.859317425,20.1339373,19.31586989,18.5829516,19.8956308,5.267858159,0.656155373,-0.113607093,62,0.910006225,14.04801173,-1.255110248,-0.432280704,-0.129443097,-0.04170263,0.067683077,-0.034289037,0.001434953,-0.398766819,0.070934847,0.05627154,-0.374037429,-0.116039887,-0.101932122,0.038196658,-0.04766605,-0.146520274,0.961803342,0.183445162,-0.333623696,4.083616693,0.212038862,-0.129443097,0.563628414,0.518471885,2.173110197,0.320121075,0.347027166,0.664802459,1.472435495,3.441913871,2.758754021,0.957362589,0.373407152,0.558353493,0.269098122,-0.19607818,-0.073576232,18.26043589,-1.153352345,0.442641202,-0.022141525,-0.017446662,-0.049918041,-0.089134225,-6.737459167,0.789456051,0.44128365,4.951697834,5.90058198,2017,6,2016,6
b18,AA-,24.01945775,23.87883172,23.14402942,23.48043239,4.729156166,1.137006456,-0.278839241,63,0.500279077,16.50789808,27.17020126,0.050681833,0.09994537,0.066682021,0.010471036,0.046387721,0.001487664,19.52988385,0.012148454,0.012656697,0.232263861,0.040156084,0.021097078,0.311103709,0.052304538,0.023788039,0.688896292,0.25879917,0.085469018,2.80105688,0.416683502,0.09994537,0.38404195,0.216139157,0.763662311,0.711490954,0.818840739,0.907675082,1.0435885,1.29600786,0.769667734,0.630235296,0.157457991,0.413659843,0.714335192,-0.029609326,0.062384076,21.50562272,5.488930624,8.187979986,0.132766124,0.077444671,0.049459222,0.032530286,6.994729812,2.273213453,0.886877558,7.292734494,9.360199775,23.88290717,23.77569537,23.01210245,23.34056586,4.729156166,1.129337343,0.521330932,62,0.772283837,16.50789808,34.07202158,0.055938579,0.107152375,0.071788359,0.011349142,0.052004193,0.002004208,18.91674037,0.013580167,0.014209794,0.234587706,0.044309341,0.023389873,0.316211442,0.057889508,0.026036905,0.683788558,0.258321934,0.095086636,1.800407362,0.418614547,0.107152375,0.402155187,0.215157897,0.880632283,0.709844759,0.782634985,0.904442762,1.046248167,1.267669939,0.779089623,0.609742795,0.171524118,0.450492699,0.720029276,-0.03116487,0.065357936,21.59476225,5.286264873,8.98620562,0.167579133,0.09742807,0.088745281,0.057434246,6.985463453,2.269934945,0.898335383,7.970387897,10.35044581,2017,6,2016,6
b19,BBB,20.29413977,19.9628353,19.43704539,19.7418089,7.02464903,1.528008627,0.463060399,65,3.15783145,12.93818627,3.129957048,-0.040041853,0.051027969,0.05249147,0.024716233,0.037688168,0.000860992,-0.583350199,0.025915409,0.026622942,0.493707067,0.02657606,-0.01679299,0.370816321,0.05249147,-0.023389004,0.629183679,0.318324852,0.044961237,0.369268863,0.42439342,0.051027969,0.195001605,0.230894535,1.849072172,1.260025185,0.452715015,1.638299612,0.581112846,1.214241529,0.933634051,0.422670154,0.25040399,0.495088693,0.737297722,0.252912273,0.011845343,18.43665063,2.025492579,1.556243168,0.017980978,0.010349969,-0.00311354,-0.002496111,13.13644893,1.103263932,0.717986529,2.532539453,4.951932622,20.2346599,19.8893667,19.23341681,19.77670749,6.998509642,1.528008627,0.917265753,65,3.077367145,12.89085706,4.539573838,0.008723899,0.083719828,0.04955601,0.03043484,0.035086286,0.001728318,0.109878129,0.032875922,0.033433597,0.663409381,0.016680088,0.003197209,0.369799521,0.04955601,0.004515751,0.630200479,0.320243511,0.032142064,0.560885371,0.36742242,0.083719828,0.211457839,0.219144963,1.890125766,1.126375625,0.488121949,1.442490055,0.67282902,1.685357199,1.15693676,0.564726226,0.309802922,0.603681927,0.580833769,0.188095666,0.032314859,18.32302649,1.507364878,0.707632535,-0.010758067,-0.006805312,-0.024997718,-0.022334339,17.20563759,1.200107818,0.708012734,2.532539453,7.564621608,2017,6,2016,6
b20,BB+,19.73345643,19.31914014,19.00312499,19.07616026,6.313548046,0.737488704,0.382615284,63,0.531654973,13.00559209,-3.220815198,-0.023112108,0.111557857,0.007878999,0.023613018,0.003250036,0.000589424,-3.903786113,0.024505014,0.024034264,2.397373168,-0.019586618,-0.011134242,0.072536733,0.004918395,-0.016849846,0.927463267,0.067618338,-0.026866005,2.023433504,0.481749293,0.111557857,0.686912233,0.541446612,12.74190861,0.319425177,0.306496777,0.657544596,1.225155269,1.046442644,0.823399265,0.252369221,0.356146155,0.39643561,0.929568038,-0.135842475,0.000997762,18.28137144,0.321525994,-0.308625052,-0.040887918,-0.021190192,-0.045572054,-0.035741583,37.34995912,1.370759638,0.660791916,8.667981127,31.45860899,19.73040866,19.31427116,18.91390112,19.14706157,6.368187186,1.528008627,0.917265753,62,0.414916788,12.94608397,-3.421124805,-0.043186792,0.122779936,0.020979984,0.024329009,0.011588121,0.000616277,-5.264544949,0.025263343,0.025070434,1.437975826,-0.007694659,-0.019087376,0.07638733,0.017568684,-0.028938262,0.92361267,0.058818647,-0.011483331,3.04298134,0.441972533,0.122779936,0.63477157,0.541446612,14.43857375,0.319425177,0.198380857,0.609837384,1.340002036,1.237276115,1.053574943,0.2090091,0.402207348,0.442081618,0.792026484,-0.181679685,-0.004617871,18.26590178,0.830451621,-0.491837487,-0.044548238,-0.02485914,-0.044571235,-0.037708257,31.94651784,1.292538806,0.659589568,8.056276016,27.74299319,2017,6,2016,6
b21,AA-,22.36754305,23.20539508,21.22122389,21.98510419,6.107022888,1.250503259,-0.147701041,63,0.689047571,16.50789808,10.94162189,0.051508955,0.175853333,0.016542777,0.002237205,0.033622712,0.003234139,2.186549943,0.003636419,0.00367653,0.249986014,0.010910071,0.016369773,0.062328699,0.01454649,0.007082199,0.937671301,0.047782209,0.079349133,3.115299423,0.317804404,0.175853333,0.106556304,0.193606152,0.184588047,1.026837581,0.683207942,1.273369811,0.813696922,1.957468042,1.27529668,0.87129282,0.046230518,0.303276863,0.465855256,0.11079539,0.021674196,19.59993105,4.549194288,6.292820134,0.065211872,0.044487252,0.043473821,0.012831051,7.931518622,3.076899085,1.867203245,8.62617721,8.111047635,22.40659848,23.30533389,21.15719829,22.06877796,6.182084907,1.303431893,0.145414233,62,0.848879406,16.50789808,11.44226954,-0.140667856,0.159301153,0.007468502,0.002067608,0.015174587,0.003924051,-5.264544949,0.003665027,0.003674258,0.593302464,0.002512306,-0.040326196,0.038848001,0.006177333,-0.016416155,0.961151999,0.032670668,0.02152762,2.931217347,0.286676697,0.159301153,0.07655124,0.235597835,0.601744662,0.9076124,0.483214881,1.187349332,0.82641628,2.145530645,1.677605903,0.810644137,0.124271782,0.372106015,0.401888871,0.090102011,-0.033550915,19.78824581,2.037775248,7.142337815,0.077524738,0.055300202,0.069015054,0.020040771,20.28230863,2.865050811,1.867203245,9.236986814,8.202324073,2017,6,2016,6
b22,BB,22.56772083,22.33401951,21.55152561,22.11835158,7.831617276,1.528008627,0.898676693,62,0.460468081,14.50240223,-3.581604441,0.030915406,0.127597896,0.0525375,0.022952181,0.040570353,0.000591179,0.741887177,0.023698997,0.024370457,0.462408689,0.027552196,0.011190435,0.130169418,0.051251194,0.014136509,0.869830583,0.078918224,0.060254434,3.827981758,0.361969538,0.127597896,0.582987305,0.291771478,2.647198219,0.472410001,0.317977144,0.667030466,1.312443183,1.547289408,1.337400592,0.425262821,0.35654922,0.562443367,0.567323286,-0.161189977,0.049727211,20.70631592,2.21686595,8.486845911,0.220136601,0.140453858,0.20499953,0.157877894,13.52398218,1.989013157,0.791598214,6.823416808,7.80813149,22.65419493,22.38459418,21.53237283,22.26013579,7.860185057,1.056785204,-0.070816227,61,0.244138937,14.52440912,-2.807530169,-0.099912174,0.108029569,0.033647055,0.027141058,0.0245697,0.001256976,-2.353149443,0.028786995,0.028884787,0.894767839,0.003385591,-0.032539979,0.096078052,0.032172586,-0.0426092,0.903921948,0.063905466,0.007938702,8.480596268,0.325685823,0.108029569,0.597698693,0.241350334,2.148169578,0.54727037,0.418083019,0.721374298,1.252607061,1.895846941,1.460030003,0.610413751,0.370508082,0.582127875,0.482988247,-0.132489607,0.004113031,20.77595351,1.168828319,7.327327669,0.206285286,0.139101093,0.225727123,0.157877894,22.65465497,2.120854978,0.763684339,4.480629249,8.963486921,2017,6,2016,6
b23,A-,21.00575171,21.66084473,19.68555564,20.69502898,5.463831805,1.22175566,-0.220903538,62,0.7210479,16.19701292,-33.64487117,0.045370312,0.034266538,0.015451272,0.006161377,0.027451118,0.000731326,0.194745892,0.006541223,0.006592093,0.458777631,0.007716716,0.012117636,0.041342189,0.014257939,0.006293824,0.958657811,0.031925255,0.055627512,3.80578793,0.267082932,0.034266538,0.319174985,0.194775591,3.469893728,0.72941419,0.17265571,0.905852059,1.156917373,2.605355471,2.34012027,0.404035127,0.34562046,0.562302222,0.36441085,-0.058843045,0.031981434,18.94084681,2.362137862,5.391493114,0.075460493,0.055306283,0.074543564,0.028376688,18.90176203,2.817652148,1.867203245,5.331454421,9.466801659,20.50101533,21.53952559,19.12736067,20.20908427,5.446737372,0.980673909,-0.389166322,61,0.610235705,16.09278822,23.65363672,-0.230502715,0.03618806,0.013286148,0.002665831,0.036103409,0.000982352,-2.073717039,0.003013566,0.003043288,0.235804326,0.009766378,-0.058358673,0.040784799,0.012779944,-0.020657898,0.959215201,0.031925255,0.108974134,4.833803312,0.25317998,0.03618806,0.133747802,0.211397252,1.390913623,1.013206537,0.406066974,1.284812333,0.677353758,2.69866559,2.097879707,0.851879664,0.284442401,0.525535114,0.339010704,0.151275548,-0.038329249,18.35281963,4.408779489,0.789907657,-0.002394938,-0.001788588,-0.018449481,-0.004877315,14.00178418,2.933001461,1.867203245,6.469368266,14.10030046,2017,6,2016,6
b24,A+,21.9865695,21.65192438,21.41352852,21.15689605,7.305188215,1.173502783,-0.089583223,61,0.459461905,14.34673617,-7.580025595,0.052478572,0.326403599,0.058553869,0.011577317,0.040559913,0.000526097,2.918255682,0.012312508,0.012884149,0.217227597,0.044367714,0.029587855,0.102461471,0.056680222,0.041347381,0.89753853,0.045781248,0.056312013,1.683822943,0.5638083,0.326403599,0.658213257,0.541446612,0.736489962,0.465930497,0.98554254,1.42520108,0.880292328,0.762529478,0.389642872,0.384009626,0.124015992,0.388713466,1.292569988,0.093409825,0.067804461,19.67373673,4.755640949,9.189856242,0.165428714,0.072158632,0.061952734,0.037763515,9.277020497,1.114403392,0.71559199,7.683212073,12.6478736,22.00251209,21.6501902,21.37382492,21.24046176,7.328437353,0.7505844,-0.052995596,60,0.51642897,14.32175284,-6.311098513,0.086114313,0.30480166,0.089894576,0.011996961,0.061852089,0.000553749,4.602286092,0.012784594,0.013824049,0.145318575,0.075191732,0.045924028,0.132265868,0.087976327,0.06532079,0.867734132,0.044289541,0.099127466,1.694612938,0.533291463,0.30480166,0.644691051,0.541446612,0.388152394,0.732068864,1.81656925,1.971314089,0.807086192,0.813680883,0.310713899,0.564433315,0.080951649,0.345417429,1.142664896,0.160947783,0.07908005,19.92160701,7.031476589,11.94979511,0.210880172,0.098419577,0.162295965,0.107737011,5.465403266,1.088875589,0.703053776,8.210429299,14.28063987,2017,6,2016,6
b25,CCC,21.03386492,21.04099975,19.66643212,20.73981577,6.738152495,1.336211017,-0.199287206,61,3.15783145,14.30284725,-7.674123914,-0.045698786,0.119451743,0.039399978,0.027637341,0.035682072,0.002051689,-0.018544449,0.029674444,0.029846177,0.837589328,0.005753949,-0.011642229,0.111307553,0.035428393,-0.01155946,0.888692448,0.07587916,0.022747473,0.63992646,0.25476014,0.119451743,0.386001223,0.28453484,0.622295044,0.918888562,0.905832284,1.28432328,0.817430273,2.47720441,1.534899406,1.390361435,0.191819699,0.53311389,0.341849857,0.11117927,0.007489211,18.30679208,1.327741079,0.861784956,-0.005542943,-0.004130822,-0.012822676,-0.009488032,13.43462065,1.83476635,1.007160337,5.2035635,7.600326797,21.16332756,21.24723229,19.68549955,20.90438499,6.629363253,0.262245992,-0.276693575,60,3.15783145,14.61786904,-6.103613553,-0.192934078,-0.129443097,0.020930542,0.03107456,0.018077418,0.002206977,-0.081452539,0.033103916,0.032567164,1.991509287,-0.01648139,-0.044014563,0.096976154,0.016622527,-0.04047222,0.903023846,0.080353627,-0.078568007,0.623757092,0.228132652,-0.129443097,0.406309935,0.217663137,0.835976953,0.853822545,0.711334591,1.091374555,0.924926562,3.111713721,1.977062016,1.406352601,0.230592647,0.54102498,0.295559402,0.041212885,-0.007650441,0,0.632267857,-1.160364703,-0.099022737,-0.065338233,-0.107087748,-0.076005163,23.76826491,2.215483202,1.087525278,6.941350551,10.28171658,2017,6,2016,6
b26,BB+,19.00234818,18.94352434,17.35591161,18.78824429,4.736198448,1.122230171,0.608066067,61,3.15783145,14.20732589,-10.2356312,-0.432280704,0.007639864,0.074130826,0.018657342,0.067788291,0.003226478,-0.521590073,0.022079307,0.023236879,0.307102872,0.049816168,-0.101932122,0.184680725,0.071895475,-0.121686521,0.815319276,0.11278525,0.243703498,1.229430128,0.192735486,0.007639864,0.284852213,0.206287075,8.960069912,0.549186928,0.098529329,0.691921361,1.545983211,3.685898907,3.881506312,0.306951836,0.429800976,0.568351248,0.238751341,-0.230474863,-0.073576232,18.44930298,3.357479795,3.1567119,0.055617932,0.044898383,-0.059761038,-0.05116593,8.131391075,1.973983414,0.942872847,4.33556699,21.35988452,18.9239132,18.88441182,17.87515574,18.49255653,4.729156166,0.95589085,0.329472971,60,1.269823047,14.2692913,7.878530561,0.240344686,0.144703595,0.045165911,0.012387181,0.041447545,0.004558319,0.367812356,0.017129164,0.0175862,0.397266658,0.025988383,0.087509758,0.144128183,0.043117546,0.091035695,0.855871817,0.101010636,0.071300669,1.460126732,0.350372831,0.144703595,0.228361674,0.184919471,14.43857375,0.986858572,0.113073438,1.210749781,0.704585423,1.420690716,1.665750445,0.18835213,0.429800976,0.5963827,0.539344486,0.123000674,0.109661345,18.44222901,2.636784382,3.682930154,0.068002693,0.044176397,0.036201918,0.024465325,13.7362913,1.839940705,0.961268634,4.346498428,10.66632,2017,6,2016,6
b27,A+,21.5598467,21.77234083,20.58086143,21.08873505,8.476996002,0.762413443,-0.212800452,60,1.07713181,13.29534483,34.07202158,0.069384107,0.240701022,0.046001594,0.006965554,0.048114301,0.004017463,1.745439093,0.010213934,0.010515623,0.262545092,0.028689608,0.026018772,0.27169959,0.038903543,0.02103787,0.728300411,0.232796047,0.094444691,1.545621535,0.375692132,0.240701022,0.369980035,0.270476406,0.636016489,1.108939195,1.016376715,1.520086812,0.766754145,1.449351539,0.824128692,0.837625212,0.161273328,0.44225131,0.601773823,0.161028585,0.061108085,18.82372777,4.50380754,2.878083382,0.038000923,0.023724275,-0.040981554,-0.020687224,7.773403675,1.956669279,1.236758853,10.16981998,11.86726623,21.46739063,21.69215103,20.52303376,20.97484748,8.276394705,1.211542588,-0.064163238,59,1.407472172,13.41575633,34.07202158,0.05777139,0.241722509,0.04984648,0.005810184,0.052202703,0.004719643,1.371498336,0.009579799,0.009897661,0.229760619,0.032114895,0.022424902,0.280730531,0.041694694,0.017910939,0.719269469,0.239035838,0.103382656,1.118494065,0.388929623,0.241722509,0.380877027,0.284316263,1.322078099,0.897968172,0.610567216,1.254699702,0.844282206,1.261261876,0.975531626,0.595627629,0.22297056,0.484290722,0.636472717,0.096636416,0.059830993,19.04805405,5.203291011,4.660341512,0.071845398,0.043902595,-0.071314942,-0.034806437,7.759959467,1.895142561,1.252022701,11.1356287,10.78974898,2017,6,2016,6
b28,AA-,22.8773877,23.28085541,21.601039,22.55019616,8.019283793,1.057692415,0.237599853,60,0.724796328,15.26157162,-8.169707567,-0.034311705,0.116586084,0.016001179,0.003910676,0.018032748,0.001413985,-0.32866664,0.004855218,0.004890383,0.403060831,0.007190651,-0.009462645,0.072238555,0.012045868,-0.006321043,0.927761445,0.060192687,0.038574755,3.606752032,0.279054355,0.116586084,0.462293092,0.160898705,0.766176981,0.658290794,0.42614259,0.784518864,1.220293335,2.294049104,1.811551849,0.771979396,0.138875403,0.339599576,0.387067121,-0.108930333,0.010952265,18.51097996,3.295666747,1.232686936,0.002345859,0.001691237,-0.011237888,-0.00541207,14.17722892,3.080316847,1.497006897,8.987987622,4.603977373,22.82778432,23.69488035,21.64728096,22.46087994,8.062747901,1.115693767,-0.415154598,59,0.549285243,15.63213244,-19.53341362,0.0293187,0.135088717,0.013091639,0.003739325,0.0232944,0.002192432,0.294288527,0.004660519,0.004684537,0.476165354,0.005127088,0.008903745,0.056126918,0.009787607,0.003741086,0.943873082,0.046339311,0.039731215,4.153646157,0.307124107,0.135088717,0.428966066,0.291018112,1.075743684,0.652658144,0.333638307,0.920556864,1.08590428,1.807900541,1.691622619,0.564390107,0.181019149,0.393478931,0.443259911,-0.041273735,0.027245102,19.18166138,2.809051678,2.309673825,0.02096607,0.014526884,0.010631373,0.003095065,12.62851915,2.781293896,1.867203245,15.7926691,6.990567466,2017,6,2016,6
